_id,lat_x,long_x,id,nombre_x,codigo_x,redesid_x,_id_x,lat_y,long_y,id_x,nombre_y,codigo_y,redesid_y,_id_y,city,date,estacionesid,fecha,hora,id_y,parametro,estado,validoorig,valororig,pronostico
5cccf5bee2705c19328205fe,19.39388889,-99.02833333,258,Nezahualcoyotl,NEZ,119,5cccf5bee2705c19328205fe,19.39388889,-99.02833333,258,Nezahualcoyotl,NEZ,119,5cccec01e2705c1932588da6,Valle de Mexico,2018-01-30T00:00:00.000Z,258,1/30/18,0,258NO218013000,NO2,Ciudad de Mexico,1,0.013,0.0135
5cccf5bee2705c19328205ff,19.32527778,-99.20416667,259,Pedregal,PED,119,5cccf5bee2705c19328205ff,19.32527778,-99.20416667,259,Pedregal,PED,119,5cccec07e2705c1932592be1,Valle de Mexico,2018-01-30T00:00:00.000Z,259,1/30/18,0,259NO218013000,NO2,Ciudad de Mexico,1,0.014,0.01275
5cccf5bee2705c1932820600,19.53305556,-99.03055556,260,San Agustin,SAG,119,5cccf5bee2705c1932820600,19.53305556,-99.03055556,260,San Agustin,SAG,119,5cccec0ce2705c193259b3b9,Valle de Mexico,2018-01-30T00:00:00.000Z,260,1/30/18,0,260NO218013000,NO2,Ciudad de Mexico,1,0.012,0.01175
5cccf5bee2705c1932820601,19.3575,-99.26305556,262,Santa Fe,SFE,119,5cccf5bee2705c1932820601,19.3575,-99.26305556,262,Santa Fe,SFE,119,5cccec13e2705c19325a727c,Valle de Mexico,2018-01-30T00:00:00.000Z,262,1/30/18,0,262NO218013000,NO2,Ciudad de Mexico,1,0.011,0.0125
5cccf5bee2705c1932820602,19.404,-99.20272222,263,Miguel Hidalgo,MGH,119,5cccf5bee2705c1932820602,19.404,-99.20272222,263,Miguel Hidalgo,MGH,119,5cccec19e2705c19325b24a3,Valle de Mexico,2018-01-30T00:00:00.000Z,263,1/30/18,0,263NO218013000,NO2,Ciudad de Mexico,1,0.018,0.01375
5cccf5bee2705c1932820603,19.24666667,-99.01083333,265,Tlahuac,TAH,119,5cccf5bee2705c1932820603,19.24666667,-99.01083333,265,Tlahuac,TAH,119,5cccec20e2705c19325be2c7,Valle de Mexico,2018-01-30T00:00:00.000Z,265,1/30/18,0,265NO218013000,NO2,Ciudad de Mexico,1,0.019,0.015
5cccf5bee2705c1932820605,19.60277778,-99.17722222,267,Tultitlan,TLI,119,5cccf5bee2705c1932820605,19.60277778,-99.17722222,267,Tultitlan,TLI,119,5cccec2be2705c19325d1965,Valle de Mexico,2018-01-30T00:00:00.000Z,267,1/30/18,0,267NO218013000,NO2,Ciudad de Mexico,1,0.016,0.016
5cccf5bee2705c1932820606,19.36083333,-99.07388889,268,UAM Iztapalapa,UIZ,119,5cccf5bee2705c1932820606,19.36083333,-99.07388889,268,UAM Iztapalapa,UIZ,119,5cccec2fe2705c19325d89c4,Valle de Mexico,2018-01-30T00:00:00.000Z,268,1/30/18,0,268NO218013000,NO2,Ciudad de Mexico,1,0.014,0.01675
5cccf5bee2705c1932820607,19.30444444,-99.10388889,269,UAM Xochimilco,UAX,119,5cccf5bee2705c1932820607,19.30444444,-99.10388889,269,UAM Xochimilco,UAX,119,5cccec36e2705c19325e3b45,Valle de Mexico,2018-01-30T00:00:00.000Z,269,1/30/18,0,269NO218013000,NO2,Ciudad de Mexico,1,0.022,0.01775
5cccf5bee2705c1932820609,19.52611111,-99.0825,271,Xalostoc,XAL,119,5cccf5bee2705c1932820609,19.52611111,-99.0825,271,Xalostoc,XAL,119,5cccec40e2705c19325f8993,Valle de Mexico,2018-01-30T00:00:00.000Z,271,1/30/18,0,271NO218013000,NO2,Ciudad de Mexico,1,0.014,0.0165
5cccf5bee2705c193282060a,20.50897222,-97.44698611,291,Universidad Veracruzana,PR-03,120,5cccf5bee2705c193282060a,20.50897222,-97.44698611,291,Universidad Veracruzana,PR-03,120,5cccec46e2705c1932605215,Poza Rica,2018-01-30T00:00:00.000Z,291,1/30/18,0,291NO218013000,NO2,Veracruz,1,0.0074,0.01435
5cccf5bee2705c193282060b,20.08525,-98.36663889,292,Tulancingo,TLN,121,5cccf5bee2705c193282060b,20.08525,-98.36663889,292,Tulancingo,TLN,121,5cccec4de2705c193261325b,Tulancingo,2018-01-30T00:00:00.000Z,292,1/30/18,0,292NO218013000,NO2,Hidalgo,1,0.006638192,0.012509548
5cccf5bee2705c193282060e,17.09466667,-96.75216667,297,Casa Hogar,CHO,73,5cccf5bee2705c193282060e,17.09466667,-96.75216667,297,Casa Hogar,CHO,73,5cccec54e2705c193261fd99,Oaxaca,2018-01-30T00:00:00.000Z,297,1/30/18,0,297NO218013000,NO2,Oaxaca,1,0.0012,0.007309548
5cccf5bee2705c1932820613,21.903,-102.2846111,303,Instituto Educativo,IED,30,5cccf5bee2705c1932820613,21.903,-102.2846111,303,Instituto Educativo,IED,30,5cccec68e2705c19326439fa,Aguascalientes,2018-01-30T00:00:00.000Z,303,1/30/18,0,303NO218013000,NO2,Aguascalientes,1,0.018011,0.008312298
5cccf5bee2705c1932820614,25.42147222,-100.9968611,304,Finanzas,FIN,123,5cccf5bee2705c1932820614,25.42147222,-100.9968611,304,Finanzas,FIN,123,5cccec6ce2705c193264c7bc,Saltillo,2018-01-30T00:00:00.000Z,304,1/30/18,0,304NO218013000,NO2,Coahuila,1,0.026529,0.013094548
5cccf5bee2705c1932820616,28.70766667,-100.5265,306,Centro de Rehabilitacion DIF,DIF,125,5cccf5bee2705c1932820616,28.70766667,-100.5265,306,Centro de Rehabilitacion DIF,DIF,125,5cccec78e2705c1932664f18,Piedras Negras,2018-01-30T00:00:00.000Z,306,1/30/18,0,306NO218013000,NO2,Coahuila,1,0.033315,0.01976375
5cccf5bee2705c1932820632,25.73,-100.3097222,425,Universidad,N2,72,5cccf5bee2705c1932820632,25.73,-100.3097222,425,Universidad,N2,72,5ccceca3e2705c19326b9b07,Monterrey,2018-01-30T00:00:00.000Z,425,1/30/18,0,425NO218013000,NO2,Nuevo Leon,1,0.0071,0.02123875
